,Year,Month,Day,startdate,timeDelt,startweekday,totalRents,timeDelt_sq,holiday,station,name,tmax,tmin,startdate2,tmax_sq,tmin_sq,day_0,day_1,day_2,day_3,day_4,day_5,day_6
205,2016,7,28,2016-07-28,209,3,9366,43681,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",94.0,79.0,2016-07-28,8836.0,6241.0,0,0,0,1,0,0,0
206,2016,7,29,2016-07-29,210,4,12151,44100,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",94.0,76.0,2016-07-29,8836.0,5776.0,0,0,0,0,1,0,0
207,2016,7,30,2016-07-30,211,5,8938,44521,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",91.0,76.0,2016-07-30,8281.0,5776.0,0,0,0,0,0,1,0
208,2016,7,31,2016-07-31,212,6,10844,44944,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",89.0,75.0,2016-07-31,7921.0,5625.0,0,0,0,0,0,0,1
209,2016,8,1,2016-08-01,213,0,11951,45369,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",93.0,74.0,2016-08-01,8649.0,5476.0,1,0,0,0,0,0,0
210,2016,8,2,2016-08-02,214,1,13374,45796,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",92.0,74.0,2016-08-02,8464.0,5476.0,0,1,0,0,0,0,0
211,2016,8,3,2016-08-03,215,2,13591,46225,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",90.0,70.0,2016-08-03,8100.0,4900.0,0,0,1,0,0,0,0
212,2016,8,4,2016-08-04,216,3,13555,46656,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",85.0,68.0,2016-08-04,7225.0,4624.0,0,0,0,1,0,0,0
213,2016,8,5,2016-08-05,217,4,13186,47089,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",86.0,72.0,2016-08-05,7396.0,5184.0,0,0,0,0,1,0,0
214,2016,8,6,2016-08-06,218,5,11340,47524,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",83.0,75.0,2016-08-06,6889.0,5625.0,0,0,0,0,0,1,0
215,2016,8,7,2016-08-07,219,6,11962,47961,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",92.0,70.0,2016-08-07,8464.0,4900.0,0,0,0,0,0,0,1
216,2016,8,8,2016-08-08,220,0,11926,48400,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",92.0,68.0,2016-08-08,8464.0,4624.0,1,0,0,0,0,0,0
217,2016,8,9,2016-08-09,221,1,12424,48841,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",91.0,66.0,2016-08-09,8281.0,4356.0,0,1,0,0,0,0,0
218,2016,8,10,2016-08-10,222,2,12258,49284,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",83.0,73.0,2016-08-10,6889.0,5329.0,0,0,1,0,0,0,0
219,2016,8,11,2016-08-11,223,3,11466,49729,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",94.0,79.0,2016-08-11,8836.0,6241.0,0,0,0,1,0,0,0
220,2016,8,12,2016-08-12,224,4,10853,50176,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",95.0,80.0,2016-08-12,9025.0,6400.0,0,0,0,0,1,0,0
221,2016,8,13,2016-08-13,225,5,8717,50625,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",96.0,81.0,2016-08-13,9216.0,6561.0,0,0,0,0,0,1,0
222,2016,8,14,2016-08-14,226,6,7708,51076,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",98.0,81.0,2016-08-14,9604.0,6561.0,0,0,0,0,0,0,1
223,2016,8,15,2016-08-15,227,0,9240,51529,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",99.0,74.0,2016-08-15,9801.0,5476.0,1,0,0,0,0,0,0
224,2016,8,16,2016-08-16,228,1,11316,51984,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",96.0,74.0,2016-08-16,9216.0,5476.0,0,1,0,0,0,0,0
225,2016,8,17,2016-08-17,229,2,10988,52441,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",94.0,79.0,2016-08-17,8836.0,6241.0,0,0,1,0,0,0,0
226,2016,8,18,2016-08-18,230,3,11821,52900,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",94.0,74.0,2016-08-18,8836.0,5476.0,0,0,0,1,0,0,0
227,2016,8,19,2016-08-19,231,4,11915,53361,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",92.0,72.0,2016-08-19,8464.0,5184.0,0,0,0,0,1,0,0
228,2016,8,20,2016-08-20,232,5,11534,53824,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",92.0,72.0,2016-08-20,8464.0,5184.0,0,0,0,0,0,1,0
229,2016,8,21,2016-08-21,233,6,7252,54289,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",93.0,72.0,2016-08-21,8649.0,5184.0,0,0,0,0,0,0,1
230,2016,8,22,2016-08-22,234,0,12349,54756,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",92.0,67.0,2016-08-22,8464.0,4489.0,1,0,0,0,0,0,0
231,2016,8,23,2016-08-23,235,1,13042,55225,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",85.0,64.0,2016-08-23,7225.0,4096.0,0,1,0,0,0,0,0
232,2016,8,24,2016-08-24,236,2,12753,55696,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",86.0,64.0,2016-08-24,7396.0,4096.0,0,0,1,0,0,0,0
233,2016,8,25,2016-08-25,237,3,12524,56169,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",88.0,65.0,2016-08-25,7744.0,4225.0,0,0,0,1,0,0,0
234,2016,8,26,2016-08-26,238,4,11296,56644,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",88.0,71.0,2016-08-26,7744.0,5041.0,0,0,0,0,1,0,0
235,2016,8,27,2016-08-27,239,5,11197,57121,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",95.0,76.0,2016-08-27,9025.0,5776.0,0,0,0,0,0,1,0
236,2016,8,28,2016-08-28,240,6,10528,57600,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",93.0,72.0,2016-08-28,8649.0,5184.0,0,0,0,0,0,0,1
237,2016,8,29,2016-08-29,241,0,11433,58081,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",92.0,71.0,2016-08-29,8464.0,5041.0,1,0,0,0,0,0,0
238,2016,8,30,2016-08-30,242,1,12216,58564,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",93.0,72.0,2016-08-30,8649.0,5184.0,0,1,0,0,0,0,0
239,2016,8,31,2016-08-31,243,2,11613,59049,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",92.0,68.0,2016-08-31,8464.0,4624.0,0,0,1,0,0,0,0
240,2016,9,1,2016-09-01,244,3,9998,59536,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",93.0,69.0,2016-09-01,8649.0,4761.0,0,0,0,1,0,0,0
241,2016,9,2,2016-09-02,245,4,12715,60025,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",83.0,65.0,2016-09-02,6889.0,4225.0,0,0,0,0,1,0,0
242,2016,9,3,2016-09-03,246,5,11027,60516,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",81.0,66.0,2016-09-03,6561.0,4356.0,0,0,0,0,0,1,0
243,2016,9,4,2016-09-04,247,6,12790,61009,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",81.0,67.0,2016-09-04,6561.0,4489.0,0,0,0,0,0,0,1
244,2016,9,5,2016-09-05,248,0,11220,61504,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",83.0,60.0,2016-09-05,6889.0,3600.0,1,0,0,0,0,0,0
245,2016,9,6,2016-09-06,249,1,11752,62001,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",88.0,71.0,2016-09-06,7744.0,5041.0,0,1,0,0,0,0,0
246,2016,9,7,2016-09-07,250,2,11028,62500,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",93.0,68.0,2016-09-07,8649.0,4624.0,0,0,1,0,0,0,0
247,2016,9,8,2016-09-08,251,3,11470,63001,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",93.0,71.0,2016-09-08,8649.0,5041.0,0,0,0,1,0,0,0
248,2016,9,9,2016-09-09,252,4,11415,63504,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",96.0,73.0,2016-09-09,9216.0,5329.0,0,0,0,0,1,0,0
249,2016,9,10,2016-09-10,253,5,10376,64009,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",96.0,73.0,2016-09-09,9216.0,5329.0,0,0,0,0,0,1,0
250,2016,9,11,2016-09-11,254,6,11585,64516,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",95.0,78.0,2016-09-11,9025.0,6084.0,0,0,0,0,0,0,1
251,2016,9,12,2016-09-12,255,0,12311,65025,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",86.0,63.0,2016-09-12,7396.0,3969.0,1,0,0,0,0,0,0
252,2016,9,13,2016-09-13,256,1,12805,65536,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",85.0,63.0,2016-09-13,7225.0,3969.0,0,1,0,0,0,0,0
253,2016,9,14,2016-09-14,257,2,12525,66049,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",89.0,63.0,2016-09-14,7921.0,3969.0,0,0,1,0,0,0,0
254,2016,9,15,2016-09-15,258,3,13273,66564,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",94.0,70.0,2016-09-15,8836.0,4900.0,0,0,0,1,0,0,0
255,2016,9,16,2016-09-16,259,4,13211,67081,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",78.0,64.0,2016-09-16,6084.0,4096.0,0,0,0,0,1,0,0
256,2016,9,17,2016-09-17,260,5,12902,67600,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",80.0,64.0,2016-09-17,6400.0,4096.0,0,0,0,0,0,1,0
257,2016,9,18,2016-09-18,261,6,11347,68121,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",84.0,69.0,2016-09-18,7056.0,4761.0,0,0,0,0,0,0,1
258,2016,9,19,2016-09-19,262,0,8464,68644,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",86.0,73.0,2016-09-19,7396.0,5329.0,1,0,0,0,0,0,0
259,2016,9,20,2016-09-20,263,1,12630,69169,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",83.0,73.0,2016-09-20,6889.0,5329.0,0,1,0,0,0,0,0
260,2016,9,21,2016-09-21,264,2,12489,69696,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",80.0,71.0,2016-09-21,6400.0,5041.0,0,0,1,0,0,0,0
261,2016,9,22,2016-09-22,265,3,12730,70225,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",83.0,65.0,2016-09-22,6889.0,4225.0,0,0,0,1,0,0,0
262,2016,9,23,2016-09-23,266,4,13342,70756,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",83.0,63.0,2016-09-23,6889.0,3969.0,0,0,0,0,1,0,0
263,2016,9,24,2016-09-24,267,5,13106,71289,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",92.0,62.0,2016-09-24,8464.0,3844.0,0,0,0,0,0,1,0
264,2016,9,25,2016-09-25,268,6,11949,71824,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",78.0,54.0,2016-09-25,6084.0,2916.0,0,0,0,0,0,0,1
265,2016,9,26,2016-09-26,269,0,11452,72361,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",76.0,58.0,2016-09-26,5776.0,3364.0,1,0,0,0,0,0,0
266,2016,9,27,2016-09-27,270,1,12357,72900,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",74.0,62.0,2016-09-27,5476.0,3844.0,0,1,0,0,0,0,0
267,2016,9,28,2016-09-28,271,2,7727,73441,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",78.0,62.0,2016-09-28,6084.0,3844.0,0,0,1,0,0,0,0
268,2016,9,29,2016-09-29,272,3,5886,73984,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",79.0,62.0,2016-09-29,6241.0,3844.0,0,0,0,1,0,0,0
269,2016,9,30,2016-09-30,273,4,8526,74529,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",73.0,70.0,2016-09-30,5329.0,4900.0,0,0,0,0,1,0,0
270,2016,10,1,2016-10-01,274,5,6629,75076,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",76.0,70.0,2016-10-01,5776.0,4900.0,0,0,0,0,0,1,0
271,2016,10,2,2016-10-02,275,6,10444,75625,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",80.0,72.0,2016-10-02,6400.0,5184.0,0,0,0,0,0,0,1
272,2016,10,3,2016-10-03,276,0,12301,76176,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",79.0,66.0,2016-10-03,6241.0,4356.0,1,0,0,0,0,0,0
273,2016,10,4,2016-10-04,277,1,12794,76729,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",77.0,56.0,2016-10-04,5929.0,3136.0,0,1,0,0,0,0,0
274,2016,10,5,2016-10-05,278,2,12590,77284,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",76.0,56.0,2016-10-05,5776.0,3136.0,0,0,1,0,0,0,0
275,2016,10,6,2016-10-06,279,3,12362,77841,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",72.0,56.0,2016-10-06,5184.0,3136.0,0,0,0,1,0,0,0
276,2016,10,7,2016-10-07,280,4,13195,78400,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",70.0,60.0,2016-10-07,4900.0,3600.0,0,0,0,0,1,0,0
277,2016,10,8,2016-10-08,281,5,5125,78961,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",74.0,61.0,2016-10-08,5476.0,3721.0,0,0,0,0,0,1,0
278,2016,10,9,2016-10-09,282,6,10026,79524,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",74.0,56.0,2016-10-09,5476.0,3136.0,0,0,0,0,0,0,1
279,2016,10,10,2016-10-10,283,0,10415,80089,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",69.0,48.0,2016-10-10,4761.0,2304.0,1,0,0,0,0,0,0
280,2016,10,11,2016-10-11,284,1,11529,80656,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",66.0,41.0,2016-10-11,4356.0,1681.0,0,1,0,0,0,0,0
281,2016,10,12,2016-10-12,285,2,11797,81225,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",68.0,41.0,2016-10-12,4624.0,1681.0,0,0,1,0,0,0,0
282,2016,10,13,2016-10-13,286,3,12239,81796,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",72.0,45.0,2016-10-13,5184.0,2025.0,0,0,0,1,0,0,0
283,2016,10,14,2016-10-14,287,4,12471,82369,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",73.0,44.0,2016-10-14,5329.0,1936.0,0,0,0,0,1,0,0
284,2016,10,15,2016-10-15,288,5,12319,82944,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",65.0,43.0,2016-10-15,4225.0,1849.0,0,0,0,0,0,1,0
285,2016,10,16,2016-10-16,289,6,11253,83521,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",70.0,47.0,2016-10-16,4900.0,2209.0,0,0,0,0,0,0,1
286,2016,10,17,2016-10-17,290,0,11905,84100,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",74.0,54.0,2016-10-17,5476.0,2916.0,1,0,0,0,0,0,0
287,2016,10,18,2016-10-18,291,1,12986,84681,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",83.0,59.0,2016-10-18,6889.0,3481.0,0,1,0,0,0,0,0
288,2016,10,19,2016-10-19,292,2,12921,85264,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",84.0,62.0,2016-10-19,7056.0,3844.0,0,0,1,0,0,0,0
289,2016,10,20,2016-10-20,293,3,13020,85849,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",87.0,67.0,2016-10-20,7569.0,4489.0,0,0,0,1,0,0,0
290,2016,10,21,2016-10-21,294,4,10585,86436,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",84.0,66.0,2016-10-21,7056.0,4356.0,0,0,0,0,1,0,0
291,2016,10,22,2016-10-22,295,5,8904,87025,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",80.0,53.0,2016-10-22,6400.0,2809.0,0,0,0,0,0,1,0
292,2016,10,23,2016-10-23,296,6,9605,87616,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",60.0,47.0,2016-10-23,3600.0,2209.0,0,0,0,0,0,0,1
293,2016,10,24,2016-10-24,297,0,10800,88209,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",68.0,48.0,2016-10-24,4624.0,2304.0,1,0,0,0,0,0,0
294,2016,10,25,2016-10-25,298,1,11181,88804,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",71.0,42.0,2016-10-25,5041.0,1764.0,0,1,0,0,0,0,0
295,2016,10,26,2016-10-26,299,2,10697,89401,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",63.0,36.0,2016-10-26,3969.0,1296.0,0,0,1,0,0,0,0
296,2016,10,27,2016-10-27,300,3,9280,90000,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",58.0,36.0,2016-10-27,3364.0,1296.0,0,0,0,1,0,0,0
297,2016,10,28,2016-10-28,301,4,10627,90601,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",64.0,47.0,2016-10-28,4096.0,2209.0,0,0,0,0,1,0,0
298,2016,10,29,2016-10-29,302,5,11615,91204,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",63.0,40.0,2016-10-29,3969.0,1600.0,0,0,0,0,0,1,0
299,2016,10,30,2016-10-30,303,6,10902,91809,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",74.0,45.0,2016-10-30,5476.0,2025.0,0,0,0,0,0,0,1
300,2016,10,31,2016-10-31,304,0,10726,92416,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",80.0,49.0,2016-10-31,6400.0,2401.0,1,0,0,0,0,0,0
301,2016,11,1,2016-11-01,305,1,11369,93025,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",62.0,42.0,2016-11-01,3844.0,1764.0,0,1,0,0,0,0,0
302,2016,11,2,2016-11-02,306,2,12123,93636,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",60.0,45.0,2016-11-02,3600.0,2025.0,0,0,1,0,0,0,0
303,2016,11,3,2016-11-03,307,3,11958,94249,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",74.0,54.0,2016-11-03,5476.0,2916.0,0,0,0,1,0,0,0
304,2016,11,4,2016-11-04,308,4,11980,94864,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",80.0,54.0,2016-11-04,6400.0,2916.0,0,0,0,0,1,0,0
305,2016,11,5,2016-11-05,309,5,11303,95481,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",64.0,37.0,2016-11-05,4096.0,1369.0,0,0,0,0,0,1,0
306,2016,11,6,2016-11-06,310,6,9840,96100,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",68.0,46.0,2016-11-06,4624.0,2116.0,0,0,0,0,0,0,1
307,2016,11,7,2016-11-07,311,0,10155,96721,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",69.0,40.0,2016-11-07,4761.0,1600.0,1,0,0,0,0,0,0
308,2016,11,8,2016-11-08,312,1,12026,97344,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",61.0,35.0,2016-11-08,3721.0,1225.0,0,1,0,0,0,0,0
309,2016,11,9,2016-11-09,313,2,7399,97969,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",69.0,36.0,2016-11-09,4761.0,1296.0,0,0,1,0,0,0,0
310,2016,11,10,2016-11-10,314,3,10251,98596,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",69.0,36.0,2016-11-10,4761.0,1296.0,0,0,0,1,0,0,0
311,2016,11,11,2016-11-11,315,4,9848,99225,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",61.0,38.0,2016-11-11,3721.0,1444.0,0,0,0,0,1,0,0
312,2016,11,12,2016-11-12,316,5,8327,99856,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",65.0,35.0,2016-11-12,4225.0,1225.0,0,0,0,0,0,1,0
313,2016,11,13,2016-11-13,317,6,8155,100489,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",53.0,31.0,2016-11-13,2809.0,961.0,0,0,0,0,0,0,1
314,2016,11,14,2016-11-14,318,0,9210,101124,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",64.0,32.0,2016-11-14,4096.0,1024.0,1,0,0,0,0,0,0
315,2016,11,15,2016-11-15,319,1,10395,101761,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",58.0,32.0,2016-11-15,3364.0,1024.0,0,1,0,0,0,0,0
316,2016,11,16,2016-11-16,320,2,10046,102400,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",64.0,37.0,2016-11-16,4096.0,1369.0,0,0,1,0,0,0,0
317,2016,11,17,2016-11-17,321,3,10495,103041,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",64.0,37.0,2016-11-17,4096.0,1369.0,0,0,0,1,0,0,0
318,2016,11,18,2016-11-18,322,4,11253,103684,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",62.0,37.0,2016-11-18,3844.0,1369.0,0,0,0,0,1,0,0
319,2016,11,19,2016-11-19,323,5,8247,104329,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",72.0,37.0,2016-11-19,5184.0,1369.0,0,0,0,0,0,1,0
320,2016,11,20,2016-11-20,324,6,3826,104976,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",71.0,38.0,2016-11-20,5041.0,1444.0,0,0,0,0,0,0,1
321,2016,11,21,2016-11-21,325,0,6826,105625,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",46.0,35.0,2016-11-21,2116.0,1225.0,1,0,0,0,0,0,0
322,2016,11,22,2016-11-22,326,1,7626,106276,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",45.0,32.0,2016-11-22,2025.0,1024.0,0,1,0,0,0,0,0
323,2016,11,23,2016-11-23,327,2,6903,106929,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",49.0,27.0,2016-11-23,2401.0,729.0,0,0,1,0,0,0,0
324,2016,11,24,2016-11-24,328,3,3328,107584,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",52.0,27.0,2016-11-24,2704.0,729.0,0,0,0,1,0,0,0
325,2016,11,25,2016-11-25,329,4,5831,108241,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",61.0,43.0,2016-11-25,3721.0,1849.0,0,0,0,0,1,0,0
326,2016,11,26,2016-11-26,330,5,4991,108900,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",59.0,41.0,2016-11-26,3481.0,1681.0,0,0,0,0,0,1,0
327,2016,11,27,2016-11-27,331,6,4867,109561,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",51.0,34.0,2016-11-27,2601.0,1156.0,0,0,0,0,0,0,1
328,2016,11,28,2016-11-28,332,0,8027,110224,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",52.0,30.0,2016-11-28,2704.0,900.0,1,0,0,0,0,0,0
329,2016,11,29,2016-11-29,333,1,6331,110889,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",54.0,30.0,2016-11-29,2916.0,900.0,0,1,0,0,0,0,0
330,2016,11,30,2016-11-30,334,2,6170,111556,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",65.0,49.0,2016-11-30,4225.0,2401.0,0,0,1,0,0,0,0
331,2016,12,1,2016-12-01,335,3,9131,112225,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",74.0,51.0,2016-12-01,5476.0,2601.0,0,0,0,1,0,0,0
332,2016,12,2,2016-12-02,336,4,8411,112896,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",57.0,43.0,2016-12-02,3249.0,1849.0,0,0,0,0,1,0,0
333,2016,12,3,2016-12-03,337,5,6209,113569,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",52.0,42.0,2016-12-03,2704.0,1764.0,0,0,0,0,0,1,0
334,2016,12,4,2016-12-04,338,6,5264,114244,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",50.0,37.0,2016-12-04,2500.0,1369.0,0,0,0,0,0,0,1
335,2016,12,5,2016-12-05,339,0,8210,114921,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",47.0,40.0,2016-12-05,2209.0,1600.0,1,0,0,0,0,0,0
336,2016,12,6,2016-12-06,340,1,3893,115600,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",55.0,41.0,2016-12-06,3025.0,1681.0,0,1,0,0,0,0,0
337,2016,12,7,2016-12-07,341,2,8655,116281,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",51.0,41.0,2016-12-07,2601.0,1681.0,0,0,1,0,0,0,0
338,2016,12,8,2016-12-08,342,3,7993,116964,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",50.0,32.0,2016-12-08,2500.0,1024.0,0,0,0,1,0,0,0
339,2016,12,9,2016-12-09,343,4,6419,117649,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",47.0,30.0,2016-12-09,2209.0,900.0,0,0,0,0,1,0,0
340,2016,12,10,2016-12-10,344,5,4202,118336,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",39.0,28.0,2016-12-10,1521.0,784.0,0,0,0,0,0,1,0
341,2016,12,11,2016-12-11,345,6,3815,119025,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",36.0,25.0,2016-12-11,1296.0,625.0,0,0,0,0,0,0,1
342,2016,12,12,2016-12-12,346,0,7037,119716,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",46.0,31.0,2016-12-12,2116.0,961.0,1,0,0,0,0,0,0
343,2016,12,13,2016-12-13,347,1,7743,120409,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",54.0,36.0,2016-12-13,2916.0,1296.0,0,1,0,0,0,0,0
344,2016,12,14,2016-12-14,348,2,7610,121104,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",47.0,36.0,2016-12-14,2209.0,1296.0,0,0,1,0,0,0,0
345,2016,12,15,2016-12-15,349,3,4556,121801,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",47.0,28.0,2016-12-15,2209.0,784.0,0,0,0,1,0,0,0
346,2016,12,16,2016-12-16,350,4,4517,122500,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",28.0,16.0,2016-12-16,784.0,256.0,0,0,0,0,1,0,0
347,2016,12,17,2016-12-17,351,5,2319,123201,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",30.0,17.0,2016-12-17,900.0,289.0,0,0,0,0,0,1,0
348,2016,12,18,2016-12-18,352,6,3313,123904,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",60.0,17.0,2016-12-18,3600.0,289.0,0,0,0,0,0,0,1
