,Year,Month,Day,startdate,timeDelt,startweekday,totalRents,timeDelt_sq,holiday,date,station,precip,tmax,tmin,tmax_sq,tmin_sq,startdate2,day_0,day_1,day_2,day_3,day_4,day_5,day_6
311,2017,11,8,2017-11-08,311,2,9254,96721,0.0,,USC00186350,1.09,47.0,41.0,2209.0,1681.0,2017-11-08,0,0,1,0,0,0,0
312,2017,11,9,2017-11-09,312,3,9601,97344,0.0,,USC00186350,0.02,49.0,42.0,2401.0,1764.0,2017-11-09,0,0,0,1,0,0,0
313,2017,11,10,2017-11-10,313,4,6755,97969,0.0,,USC00186350,0.04,56.0,43.0,3136.0,1849.0,2017-11-10,0,0,0,0,1,0,0
314,2017,11,11,2017-11-11,314,5,5494,98596,0.0,,USC00186350,0.0,45.0,25.0,2025.0,625.0,2017-11-11,0,0,0,0,0,1,0
315,2017,11,12,2017-11-12,315,6,5697,99225,0.0,,USC00186350,0.0,39.0,27.0,1521.0,729.0,2017-11-12,0,0,0,0,0,0,1
316,2017,11,13,2017-11-13,316,0,9060,99856,0.0,,USC00186350,0.14,47.0,34.0,2209.0,1156.0,2017-11-13,1,0,0,0,0,0,0
317,2017,11,14,2017-11-14,317,1,9494,100489,0.0,,USC00186350,0.0,53.0,34.0,2809.0,1156.0,2017-11-14,0,1,0,0,0,0,0
318,2017,11,15,2017-11-15,318,2,9785,101124,0.0,,USC00186350,0.0,51.0,31.0,2601.0,961.0,2017-11-15,0,0,1,0,0,0,0
319,2017,11,16,2017-11-16,319,3,10200,101761,0.0,,USC00186350,0.01,55.0,35.0,3025.0,1225.0,2017-11-16,0,0,0,1,0,0,0
320,2017,11,17,2017-11-17,320,4,9541,102400,0.0,,USC00186350,0.0,62.0,41.0,3844.0,1681.0,2017-11-17,0,0,0,0,1,0,0
321,2017,11,18,2017-11-18,321,5,7755,103041,0.0,,USC00186350,0.0,53.0,33.0,2809.0,1089.0,2017-11-18,0,0,0,0,0,1,0
322,2017,11,19,2017-11-19,322,6,5911,103684,0.0,,USC00186350,0.1,62.0,44.0,3844.0,1936.0,2017-11-19,0,0,0,0,0,0,1
323,2017,11,20,2017-11-20,323,0,8635,104329,0.0,,USC00186350,0.0,51.0,38.0,2601.0,1444.0,2017-11-20,1,0,0,0,0,0,0
324,2017,11,21,2017-11-21,324,1,9378,104976,0.0,,USC00186350,0.0,52.0,37.0,2704.0,1369.0,2017-11-21,0,1,0,0,0,0,0
325,2017,11,22,2017-11-22,325,2,7208,105625,0.0,,USC00186350,0.03,61.0,43.0,3721.0,1849.0,2017-11-22,0,0,1,0,0,0,0
326,2017,11,23,2017-11-23,326,3,3107,106276,0.0,,USC00186350,0.0,59.0,29.0,3481.0,841.0,2017-11-23,0,0,0,1,0,0,0
327,2017,11,24,2017-11-24,327,4,5383,106929,0.0,,USC00186350,0.0,46.0,28.0,2116.0,784.0,2017-11-24,0,0,0,0,1,0,0
328,2017,11,25,2017-11-25,328,5,7177,107584,0.0,,USC00186350,0.0,54.0,32.0,2916.0,1024.0,2017-11-25,0,0,0,0,0,1,0
329,2017,11,26,2017-11-26,329,6,5243,108241,0.0,,USC00186350,0.0,60.0,32.0,3600.0,1024.0,2017-11-26,0,0,0,0,0,0,1
330,2017,11,27,2017-11-27,330,0,9000,108900,0.0,,USC00186350,0.0,54.0,35.0,2916.0,1225.0,2017-11-27,1,0,0,0,0,0,0
331,2017,11,28,2017-11-28,331,1,9676,109561,0.0,,USC00186350,0.0,60.0,34.0,3600.0,1156.0,2017-11-28,0,1,0,0,0,0,0
332,2017,11,29,2017-11-29,332,2,10159,110224,0.0,,USC00186350,0.0,63.0,34.0,3969.0,1156.0,2017-11-29,0,0,1,0,0,0,0
333,2017,11,30,2017-11-30,333,3,10168,110889,0.0,,USC00186350,0.0,68.0,38.0,4624.0,1444.0,2017-11-30,0,0,0,1,0,0,0
334,2017,12,1,2017-12-01,334,4,9659,111556,0.0,,USC00186350,0.02,60.0,42.0,3600.0,1764.0,2017-12-01,0,0,0,0,1,0,0
335,2017,12,2,2017-12-02,335,5,7560,112225,0.0,,USC00186350,0.0,56.0,30.0,3136.0,900.0,2017-12-02,0,0,0,0,0,1,0
336,2017,12,3,2017-12-03,336,6,6709,112896,0.0,,USC00186350,0.05,53.0,35.0,2809.0,1225.0,2017-12-03,0,0,0,0,0,0,1
337,2017,12,4,2017-12-04,337,0,8885,113569,0.0,,USC00186350,0.0,56.0,31.0,3136.0,961.0,2017-12-04,1,0,0,0,0,0,0
338,2017,12,5,2017-12-05,338,1,8292,114244,0.0,,USC00186350,0.0,55.0,33.0,3025.0,1089.0,2017-12-05,0,1,0,0,0,0,0
339,2017,12,6,2017-12-06,339,2,8541,114921,0.0,,USC00186350,0.1,60.0,41.0,3600.0,1681.0,2017-12-06,0,0,1,0,0,0,0
340,2017,12,7,2017-12-07,340,3,8721,115600,0.0,,USC00186350,0.0,47.0,36.0,2209.0,1296.0,2017-12-07,0,0,0,1,0,0,0
341,2017,12,8,2017-12-08,341,4,7881,116281,0.0,,USC00186350,0.0,49.0,37.0,2401.0,1369.0,2017-12-08,0,0,0,0,1,0,0
342,2017,12,9,2017-12-09,342,5,2346,116964,0.0,,USC00186350,0.0,41.0,36.0,1681.0,1296.0,2017-12-09,0,0,0,0,0,1,0
343,2017,12,10,2017-12-10,343,6,4151,117649,0.0,,USC00186350,0.22,37.0,29.0,1369.0,841.0,2017-12-10,0,0,0,0,0,0,1
344,2017,12,11,2017-12-11,344,0,7871,118336,0.0,,USC00186350,0.0,41.0,32.0,1681.0,1024.0,2017-12-11,1,0,0,0,0,0,0
345,2017,12,12,2017-12-12,345,1,7725,119025,0.0,,USC00186350,0.0,48.0,34.0,2304.0,1156.0,2017-12-12,0,1,0,0,0,0,0
346,2017,12,13,2017-12-13,346,2,5854,119716,0.0,,USC00186350,0.0,48.0,22.0,2304.0,484.0,2017-12-13,0,0,1,0,0,0,0
347,2017,12,14,2017-12-14,347,3,7092,120409,0.0,,USC00186350,0.0,38.0,24.0,1444.0,576.0,2017-12-14,0,0,0,1,0,0,0
348,2017,12,15,2017-12-15,348,4,4965,121104,0.0,,USC00186350,0.0,44.0,27.0,1936.0,729.0,2017-12-15,0,0,0,0,1,0,0
349,2017,12,16,2017-12-16,349,5,5184,121801,0.0,,USC00186350,0.01,31.0,24.0,961.0,576.0,2017-12-16,0,0,0,0,0,1,0
350,2017,12,17,2017-12-17,350,6,5141,122500,0.0,,USC00186350,0.0,46.0,27.0,2116.0,729.0,2017-12-17,0,0,0,0,0,0,1
351,2017,12,18,2017-12-18,351,0,8978,123201,0.0,,USC00186350,0.0,52.0,31.0,2704.0,961.0,2017-12-18,1,0,0,0,0,0,0
352,2017,12,19,2017-12-19,352,1,9920,123904,0.0,,USC00186350,0.0,56.0,36.0,3136.0,1296.0,2017-12-19,0,1,0,0,0,0,0
353,2017,12,20,2017-12-20,353,2,8336,124609,0.0,,USC00186350,0.0,60.0,38.0,3600.0,1444.0,2017-12-20,0,0,1,0,0,0,0
354,2017,12,21,2017-12-21,354,3,7004,125316,0.0,,USC00186350,0.0,52.0,27.0,2704.0,729.0,2017-12-21,0,0,0,1,0,0,0
355,2017,12,22,2017-12-22,355,4,6159,126025,0.0,,USC00186350,0.0,45.0,28.0,2025.0,784.0,2017-12-22,0,0,0,0,1,0,0
356,2017,12,23,2017-12-23,356,5,2464,126736,0.0,,USC00186350,0.0,56.0,34.0,3136.0,1156.0,2017-12-23,0,0,0,0,0,1,0
357,2017,12,24,2017-12-24,357,6,2041,127449,0.0,,USC00186350,0.24,64.0,37.0,4096.0,1369.0,2017-12-24,0,0,0,0,0,0,1
358,2017,12,25,2017-12-25,358,0,1041,128164,0.0,,USC00186350,0.0,44.0,35.0,1936.0,1225.0,2017-12-25,1,0,0,0,0,0,0
359,2017,12,26,2017-12-26,359,1,2789,128881,0.0,,USC00186350,0.0,35.0,29.0,1225.0,841.0,2017-12-26,0,1,0,0,0,0,0
360,2017,12,27,2017-12-27,360,2,3321,129600,0.0,,USC00186350,0.0,38.0,29.0,1444.0,841.0,2017-12-27,0,0,1,0,0,0,0
361,2017,12,28,2017-12-28,361,3,2866,130321,0.0,,USC00186350,0.0,30.0,15.0,900.0,225.0,2017-12-28,0,0,0,1,0,0,0
362,2017,12,29,2017-12-29,362,4,3088,131044,0.0,,USC00186350,0.0,24.0,15.0,576.0,225.0,2017-12-29,0,0,0,0,1,0,0
363,2017,12,30,2017-12-30,363,5,1876,131769,0.0,,USC00186350,0.03,32.0,18.0,1024.0,324.0,2017-12-30,0,0,0,0,0,1,0
364,2017,12,31,2017-12-31,364,6,1437,132496,0.0,,USC00186350,0.0,32.0,17.0,1024.0,289.0,2017-12-31,0,0,0,0,0,0,1
